Order ID,Order Date,Year,Month,Month Date,Sales,Price,Revenue,Profit,Channel,Product,Category,SubCategory,Supplier,Region,Country
16210,7/2/2021,2021,7,Jul,13,6188000,80444000,60060000,Sosial Media,SV Car Video LCD7W M7081 Brown,TV and Video,Car Video,Southridge Video,Asia,Australia
16311,9/29/2021,2021,9,Sep,9,8140000,73260000,25281000,Sosial Media,Adventure Works Desktop PC2.33 XD233 Brown,Computers,Desktops,Adventure Works,Asia,Australia
16656,12/10/2021,2021,12,Dec,12,4296000,51552000,30732000,Sosial Media,"Contoso SLR Camera 35"" M358 Pink",Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Australia
17189,6/10/2021,2021,6,Jun,13,232000,3016000,871000,Sosial Media,SV DVD 48 DVD Storage Binder M50 Silver,Movies,Movie DVD,Southridge Video,Asia,Australia
17358,2/9/2021,2021,2,Feb,10,7580000,75800000,36720000,Sosial Media,Adventure Works Laptop15.4W M1548 White,Computers,Laptops,Adventure Works,Asia,Australia
17303,5/2/2020,2020,5,May,39,11192000,436488000,3237000,Website,Contoso 8GB Clock & Radio MP3 Player X850 Black,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
17901,3/16/2021,2021,3,Mar,10,3600000,36000000,14920000,Sosial Media,Contoso Home Theater System 2.1 Channel M1230 White,TV and Video,Home Theater System,"Contoso, Ltd",Asia,Australia
18826,5/27/2021,2021,5,May,13,19304000,250952000,108459000,Sosial Media,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Asia,Australia
19850,5/8/2021,2021,5,May,13,222000,2886000,1274000,Sosial Media,Contoso ADSL Modem Splitter/Filter X 1 E100 White,Computers,Computers Accessories,"Contoso, Ltd",Asia,Australia
20610,9/17/2021,2021,9,Sep,9,328000,2952000,405000,Sosial Media,Contoso Private Automatic Branch Exchange M65 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Australia
20782,5/22/2021,2021,5,May,13,8205000,106665000,56199000,Sosial Media,Contoso SLR Camera X143 Silver,Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Australia
21172,9/20/2021,2021,9,Sep,18,1002000,18036000,15318000,Sosial Media,SV 8xDVD E130 Silver,TV and Video,VCD & DVD,Southridge Video,Asia,Australia
22072,4/3/2021,2021,4,Apr,13,3226000,41938000,30914000,Sosial Media,WWI Screen 106in M1609 Silver,Computers,Projectors & Screens,Wide World Importers,Asia,Australia
778,11/14/2019,2019,11,Nov,12,216000,2592000,264000,Sosial Media,SV DVD 48 DVD Storage Binder M50 Black,Movies,Movie DVD,Southridge Video,Asia,Bhutan
3682,7/29/2019,2019,7,Jul,9,5142000,46278000,19827000,Sosial Media,A. Datum SLR Camera X138 Silver Grey,Cameras,Digital SLR Cameras,A. Datum Corporation,Asia,Bhutan
8363,8/3/2019,2019,8,Aug,9,5814000,52326000,23679000,Sosial Media,Contoso SLR Camera X143 Grey,Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Bhutan
11396,12/4/2019,2019,12,Dec,6,1200000,7200000,4632000,Sosial Media,The Phone Company Touch Screen Phones - LCD M12 Black,Cell phones,Touch Screen Phones ,The Phone Company,Asia,Bhutan
11914,11/18/2019,2019,11,Nov,12,5568000,66816000,37788000,Sosial Media,Contoso Home Theater System 4.1 Channel M1420 Silver,TV and Video,Home Theater System,"Contoso, Ltd",Asia,Bhutan
11939,12/14/2019,2019,12,Dec,12,2256000,27072000,5100000,Sosial Media,A. Datum All in One Digital Camera M200 Grey,Cameras,Digital Cameras,A. Datum Corporation,Asia,Bhutan
19009,7/27/2019,2019,7,Jul,4,109000,436000,272000,Sosial Media,SV 512MB Laptop memory E800 Silver,Computers,Computers Accessories,Southridge Video,Asia,Bhutan
7456,8/2/2020,2020,8,Aug,9,140000,1260000,513000,Sosial Media,Contoso Phone with 13-Number Memory (210) M301 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Bhutan
19,12/16/2020,2020,12,Dec,12,7428000,89136000,35232000,Sosial Media,WWI LCD22 M2002 Black,Computers,Monitors,Wide World Importers,Asia,Bhutan
2281,10/31/2020,2020,10,Oct,12,5012000,60144000,32676000,Sosial Media,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Bhutan
4818,12/19/2020,2020,12,Dec,12,6816000,81792000,53532000,Sosial Media,"Contoso SLR Camera 35"" X358 Silver Grey",Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Bhutan
5213,9/21/2020,2020,9,Sep,9,2198000,19782000,13455000,Sosial Media,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Bhutan
6049,8/7/2020,2020,8,Aug,9,4822000,43398000,31095000,Sosial Media,"A. Datum SLR Camera 35"" X358 Orange",Cameras,Digital SLR Cameras,A. Datum Corporation,Asia,Bhutan
8233,10/9/2020,2020,10,Oct,12,151000,1812000,-72000,Sosial Media,SV DVD Movies E100 Yellow,Movies,Movie DVD,Southridge Video,Asia,Bhutan
10152,12/7/2020,2020,12,Dec,12,8388000,100656000,83580000,Sosial Media,WWI Laptop15 M0150 White,Computers,Laptops,Wide World Importers,Asia,Bhutan
10446,12/5/2020,2020,12,Dec,12,1632000,19584000,4224000,Sosial Media,Proseware All-In-One Photo Printer M200 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Bhutan
11361,11/7/2020,2020,11,Nov,12,1523000,18276000,17484000,Sosial Media,The Phone Company Smart phones without camera E100 Grey,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Bhutan
12145,9/17/2020,2020,9,Sep,9,1462000,13158000,5787000,Sosial Media,"Adventure Works 20"" CRT TV E15 Silver",TV and Video,Televisions,Adventure Works,Asia,Bhutan
14978,8/7/2020,2020,8,Aug,9,2632000,23688000,3114000,Sosial Media,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,Cell phones,Touch Screen Phones ,The Phone Company,Asia,Bhutan
19561,8/13/2020,2020,8,Aug,9,891000,8019000,3690000,Sosial Media,WWI CRT17 E106 Black,Computers,Monitors,Wide World Importers,Asia,Bhutan
19576,6/7/2020,2020,6,Jun,13,2470000,32110000,19916000,Sosial Media,Proseware Screen 100in M1609 White,Computers,Projectors & Screens,"Proseware, Inc.",Asia,Bhutan
19975,4/27/2020,2020,4,Apr,13,7644000,99372000,47528000,Sosial Media,"A. Datum SLR Camera 35"" X358 Black",Cameras,Digital SLR Cameras,A. Datum Corporation,Asia,Bhutan
20530,6/4/2020,2020,6,Jun,26,6977000,181402000,77792000,Sosial Media,WWI Desktop PC1.80 E1801 Black,Computers,Desktops,Wide World Importers,Asia,Bhutan
21978,1/14/2020,2020,1,Jan,10,2290000,22900000,8360000,Sosial Media,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Bhutan
839,2/24/2021,2021,2,Feb,10,8500000,85000000,33170000,Sosial Media,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange",Cameras,Camcorders,"Fabrikam, Inc.",Asia,Bhutan
3144,11/1/2021,2021,11,Nov,12,7316000,87792000,51264000,Sosial Media,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Bhutan
4942,11/11/2021,2021,11,Nov,12,1888000,22656000,16296000,Sosial Media,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Bhutan
6035,10/9/2021,2021,10,Oct,12,2508000,30096000,16620000,Sosial Media,Proseware Laser Jet Color Printer X300 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Bhutan
9548,7/15/2021,2021,7,Jul,9,5732000,51588000,27036000,Sosial Media,WWI Projector 720p LCD56 Black,Computers,Projectors & Screens,Wide World Importers,Asia,Bhutan
10983,8/27/2021,2021,8,Aug,18,5673000,102114000,81468000,Sosial Media,Adventure Works Laptop8.9 E0890 Black,Computers,Laptops,Adventure Works,Asia,Bhutan
12082,11/30/2021,2021,11,Nov,12,697000,8364000,4188000,Sosial Media,Contoso DVD Player M120 White,Movies,Movie DVD,"Contoso, Ltd",Asia,Bhutan
12643,4/17/2021,2021,4,Apr,13,325000,4225000,1859000,Sosial Media,Contoso USB Cable M250 Blue,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Asia,Bhutan
13094,4/23/2021,2021,4,Apr,13,426000,5538000,5005000,Sosial Media,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey,Computers,Computers Accessories,"Contoso, Ltd",Asia,Bhutan
14184,5/7/2021,2021,5,May,13,3753000,48789000,22269000,Sosial Media,Proseware Screen 113in X1609 Black,Computers,Projectors & Screens,"Proseware, Inc.",Asia,Bhutan
15461,1/31/2021,2021,1,Jan,10,990000,9900000,3700000,Sosial Media,Adventure Works LCD15 E100 Black,Computers,Monitors,Adventure Works,Asia,Bhutan
15821,12/30/2021,2021,12,Dec,12,3588000,43056000,41436000,Sosial Media,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,Cell phones,Touch Screen Phones ,The Phone Company,Asia,Bhutan
16492,4/18/2021,2021,4,Apr,13,1156000,15028000,3289000,Sosial Media,Proseware Laser Fax Printer E100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Bhutan
1471,8/21/2019,2019,8,Aug,18,13591000,244638000,132336000,Website,"Adventure Works 42"" LCD HDTV M55 Black",TV and Video,Televisions,Adventure Works,Asia,Cina
7069,6/15/2019,2019,6,Jun,6,736000,4416000,3180000,Website,WWI LCD17W E200 White,Computers,Monitors,Wide World Importers,Asia,Cina
14237,11/20/2020,2020,11,Nov,36,1340000,48240000,11988000,Reseller,NT Bluetooth Active Headphones E202 Silver,Audio,Bluetooth Headphones,Northwind Traders,Asia,Cina
7337,9/8/2019,2019,9,Sep,4,612000,2448000,1712000,Reseller,"Adventure Works 20"" CRT TV E15 White",TV and Video,Televisions,Adventure Works,Asia,Cina
7002,8/19/2019,2019,8,Aug,9,3630000,32670000,21573000,Reseller,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
365,6/25/2019,2019,6,Jun,6,720000,4320000,2874000,Sosial Media,"Adventure Works 13"" Color TV E25 Black",TV and Video,Televisions,Adventure Works,Asia,Cina
7184,11/3/2019,2019,11,Nov,24,11424000,274176000,188448000,Website,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
1243,12/8/2019,2019,12,Dec,24,10469000,251256000,184872000,Website,"Fabrikam SLR Camera 35"" X358 Orange",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Asia,Cina
7230,7/25/2019,2019,7,Jul,8,1089000,8712000,-680000,Website,A. Datum Ultra Compact Digital Camera M190 Green,Cameras,Digital Cameras,A. Datum Corporation,Asia,Cina
7609,9/3/2019,2019,9,Sep,9,1058000,9522000,8550000,Reseller,Proseware Ink Jet Wireless All-In-One Printer M400 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
7597,10/20/2019,2019,10,Oct,6,1051000,6306000,2394000,Reseller,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
7273,9/28/2019,2019,9,Sep,18,8583000,154494000,110322000,Reseller,Contoso Projector 480p M481 Black,Computers,Projectors & Screens,"Contoso, Ltd",Asia,Cina
7294,6/4/2019,2019,6,Jun,13,3302000,42926000,21801000,Reseller,Contoso DVD 14-Inch Player Portable L100 Silver,Movies,Movie DVD,"Contoso, Ltd",Asia,Cina
1510,10/9/2019,2019,10,Oct,24,6636000,159264000,98688000,Reseller,The Phone Company PDA Palm 3.5 inch M810 Silver,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Cina
1454,9/20/2019,2019,9,Sep,9,193000,1737000,1395000,Website,Contoso DVD 60 DVD Storage Binder L20 Red,Movies,Movie DVD,"Contoso, Ltd",Asia,Cina
262,10/20/2019,2019,10,Oct,12,267000,3204000,564000,Reseller,Contoso Expandable Cordless Phone System M008 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Cina
7392,10/14/2019,2019,10,Oct,6,68000,408000,126000,Reseller,Contoso 90W AC/DC Power Adapter E300 White,Computers,Computers Accessories,"Contoso, Ltd",Asia,Cina
7448,8/16/2019,2019,8,Aug,27,731000,19737000,11448000,Website,Contoso Hybrid system M60 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Cina
7450,9/1/2019,2019,9,Sep,4,491000,1964000,432000,Reseller,Adventure Works LCD17W E203 Black,Computers,Monitors,Adventure Works,Asia,Cina
1531,6/26/2019,2019,6,Jun,12,278000,3336000,48000,Website,Contoso Mini Battery Charger Kit E320 Red,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Asia,Cina
1328,7/4/2019,2019,7,Jul,9,143000,1287000,387000,Sosial Media,Contoso Phone with 13-Number Memory (210) M301 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Cina
706,7/14/2019,2019,7,Jul,9,8036000,72324000,58014000,Reseller,Fabrikam Trendsetter 2/3'' 17mm X100 White,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
7556,11/28/2019,2019,11,Nov,120,568000,68160000,19680000,Sosial Media,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones,Cell phones Accessories,"Contoso, Ltd",Asia,Cina
853,11/29/2019,2019,11,Nov,120,569000,68280000,37080000,Reseller,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones,Cell phones Accessories,"Contoso, Ltd",Asia,Cina
495,12/28/2019,2019,12,Dec,6,300000,1800000,732000,Reseller,Contoso Bluetooth Notebook Mouse E70 Black,Computers,Computers Accessories,"Contoso, Ltd",Asia,Cina
1018,12/19/2019,2019,12,Dec,12,3984000,47808000,38796000,Reseller,Contoso SLR Camera M144 Silver Grey,Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Cina
7666,9/21/2019,2019,9,Sep,18,459000,8262000,6192000,Reseller,Contoso KSU-less key system M38 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Cina
850,7/13/2019,2019,7,Jul,12,3078000,36936000,26304000,Website,Adventure Works Desktop PC1.60 ED160 Silver,Computers,Desktops,Adventure Works,Asia,Cina
1592,8/20/2019,2019,8,Aug,24,5103000,122472000,101496000,Reseller,WWI Desktop PC1.60 E1600 Black,Computers,Desktops,Wide World Importers,Asia,Cina
139,8/5/2019,2019,8,Aug,18,3939000,70902000,16128000,Website,Proseware Projector 480p LCD12 White,Computers,Projectors & Screens,"Proseware, Inc.",Asia,Cina
210,11/29/2019,2019,11,Nov,18,5708000,102744000,39654000,Reseller,"Fabrikam SLR Camera 35"" M358 Orange",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Asia,Cina
225,9/15/2019,2019,9,Sep,27,519000,14013000,2187000,Reseller,Contoso Car power adapter M90 Black,Computers,Computers Accessories,"Contoso, Ltd",Asia,Cina
812,6/10/2019,2019,6,Jun,26,4704000,122304000,59904000,Reseller,A. Datum Advanced Digital Camera M300 Grey,Cameras,Digital Cameras,A. Datum Corporation,Asia,Cina
295,10/11/2019,2019,10,Oct,12,913000,10956000,7176000,Reseller,Proseware Ink Jet Fax Machine E100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
553,11/18/2019,2019,11,Nov,6,285000,1710000,1584000,Sosial Media,Contoso Carrying Case E312 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Asia,Cina
344,12/31/2019,2019,12,Dec,5,128000,640000,40000,Reseller,Contoso Home/Office Laptop Power Adapter E300 Black,Computers,Computers Accessories,"Contoso, Ltd",Asia,Cina
378,11/1/2019,2019,11,Nov,12,152000,1824000,936000,Sosial Media,SV DVD 55DVD Storage Binder M56 Silver,Movies,Movie DVD,Southridge Video,Asia,Cina
1295,6/2/2019,2019,6,Jun,13,2080000,27040000,26715000,Reseller,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
779,10/26/2019,2019,10,Oct,12,2219000,26628000,23868000,Sosial Media,Proseware Wireless Photo All-in-One Printer M390 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
455,12/8/2019,2019,12,Dec,12,6816000,81792000,40320000,Reseller,"Contoso SLR Camera 35"" X358 Orange",Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Cina
1708,11/29/2019,2019,11,Nov,6,1810000,10860000,1374000,Sosial Media,A. Datum SLR Camera M135 Black,Cameras,Digital SLR Cameras,A. Datum Corporation,Asia,Cina
999,12/14/2019,2019,12,Dec,24,4320000,103680000,51408000,Website,SV DVD 12-Inch Player Portable M400 Black,Movies,Movie DVD,Southridge Video,Asia,Cina
6913,9/9/2021,2021,9,Sep,36,5523000,198828000,32544000,Reseller,WWI 1GB Digital Voice Recorder Pen E100 Black,Audio,Recording Pen,Wide World Importers,Asia,Cina
1973,11/8/2019,2019,11,Nov,6,300000,1800000,1128000,Sosial Media,Contoso Bluetooth Notebook Mouse E70 White,Computers,Computers Accessories,"Contoso, Ltd",Asia,Cina
2060,7/1/2019,2019,7,Jul,6,1794000,10764000,2460000,Reseller,Contoso Home Theater System 2.1 Channel E1200 Silver,TV and Video,Home Theater System,"Contoso, Ltd",Asia,Cina
2177,9/26/2019,2019,9,Sep,9,1881000,16929000,6831000,Website,Proseware High Speed Laser M2000 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
2303,12/20/2019,2019,12,Dec,24,7440000,178560000,113376000,Reseller,The Phone Company Smart phones Unlocked International M800 Pink,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Cina
2451,10/14/2019,2019,10,Oct,12,933000,11196000,3492000,Reseller,Proseware Fax Machine E100 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
2539,11/11/2019,2019,11,Nov,12,10148000,121776000,114924000,Website,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange",Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
2554,8/17/2019,2019,8,Aug,9,1044000,9396000,7083000,Sosial Media,Proseware Mobile Receipt and Document Scanner M200 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
2593,11/5/2019,2019,11,Nov,6,612000,3672000,3090000,Reseller,Proseware Photo Ink jet Printer E290 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
2620,8/18/2019,2019,8,Aug,9,207000,1863000,738000,Reseller,SV DVD 60 DVD Storage Binder L20 Red,Movies,Movie DVD,Southridge Video,Asia,Cina
2678,10/5/2019,2019,10,Oct,6,612000,3672000,2466000,Website,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Computers,Computers Accessories,Southridge Video,Asia,Cina
2752,6/24/2019,2019,6,Jun,26,4061000,105586000,73268000,Website,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
2816,11/20/2019,2019,11,Nov,120,1793000,215160000,118560000,Website,Contoso Rubberized Skin BlackBerry E100 Silver,Cell phones,Cell phones Accessories,"Contoso, Ltd",Asia,Cina
20422,8/8/2021,2021,8,Aug,36,3565000,128340000,3996000,Website,NT Wireless Bluetooth Stereo Headphones M402 Green,Audio,Bluetooth Headphones,Northwind Traders,Eropa,Jerman
2870,7/7/2019,2019,7,Jul,9,2691000,24219000,7884000,Website,The Phone Company PDA Phone 3.5 inches M320 Black,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Cina
2946,10/17/2019,2019,10,Oct,36,29666000,1067976000,270648000,Website,Fabrikam Business Videographer 2/3'' 17mm M280 White,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
3130,11/5/2019,2019,11,Nov,24,14632000,351168000,55248000,Website,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
3131,11/28/2019,2019,11,Nov,6,896000,5376000,810000,Website,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange",Cameras,Camcorders,"Fabrikam, Inc.",Asia,Cina
3132,10/24/2019,2019,10,Oct,12,4225000,50700000,28992000,Website,"Contoso SLR Camera 35"" M358 Silver",Cameras,Digital SLR Cameras,"Contoso, Ltd",Asia,Cina
3173,11/1/2019,2019,11,Nov,24,690000,16560000,2928000,Reseller,Contoso 2-Line Corded Cordless Telephone M202 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Asia,Cina
3232,6/7/2019,2019,6,Jun,6,1105000,6630000,768000,Reseller,Contoso Finger Touch Screen Phones M30 Black,Cell phones,Touch Screen Phones ,"Contoso, Ltd",Asia,Cina
3344,6/5/2019,2019,6,Jun,6,941000,5646000,2628000,Reseller,A. Datum Ultra Compact Digital Camera M190 Black,Cameras,Digital Cameras,A. Datum Corporation,Asia,Cina
3414,11/29/2019,2019,11,Nov,6,238000,1428000,1146000,Website,SV Keyboard E90 Silver,Computers,Computers Accessories,Southridge Video,Asia,Cina
3755,12/4/2019,2019,12,Dec,12,3372000,40464000,14820000,Website,A. Datum Consumer Digital Camera E100 Pink,Cameras,Digital Cameras,A. Datum Corporation,Asia,Cina
3764,10/19/2019,2019,10,Oct,12,2148000,25776000,19668000,Website,Proseware LCD19W M100 White,Computers,Monitors,"Proseware, Inc.",Asia,Cina
3935,7/17/2019,2019,7,Jul,18,3525000,63450000,17064000,Reseller,A. Datum Point Shoot Digital Camera M500 Orange,Cameras,Digital Cameras,A. Datum Corporation,Asia,Cina
3949,7/27/2019,2019,7,Jul,9,1971000,17739000,11205000,Sosial Media,Proseware Laser Jet All in one X300 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Asia,Cina
